participant_id,item_id,category,word_length,freq_rank,retention_level,recall_expected_answer,recall_response,recall_correct_gorilla,recognition_expected_answer,recognition_response,recognition_correct_gorilla,proficiency_score,exposure_composite,integrative_motivation_composite,multilingualism_count
16602633,44,verb,5,163,2,siúil,súil,0,to walk,look,0,80,3.2,3,0
16602633,45,verb,7,203,1,tosaigh,chuir,0,to start,start,0,80,3.2,3,0
16602633,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,3.2,3,0
16602633,47,adjective,2,98,2,te,té,0,hot,hot,1,80,3.2,3,0
16602633,48,adjective,2,121,2,óg,óg,1,NA,NA,NA,80,3.2,3,0
16602633,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,80,3.2,3,0
16602633,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,80,3.2,3,0
16602633,51,adjective,6,212,NA,iomlán,lán,0,full,enough,0,80,3.2,3,0
16602633,52,adjective,4,305,2,fíor,fíor,1,NA,NA,NA,80,3.2,3,0
16602633,53,adjective,5,315,0,gearr,beagainín,0,short,cut,0,80,3.2,3,0
16602633,54,adjective,6,339,2,láidir,laidre,0,strong,strong,1,80,3.2,3,0
16602633,55,adjective,3,364,1,beo,saol,0,alive,life,0,80,3.2,3,0
16602633,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,80,3.2,3,0
16602633,57,adjective,7,407,0,iontach,thar bharr,0,great,beautiful,0,80,3.2,3,0
16602633,58,adjective,4,432,2,glan,glán,0,clean,clean,1,80,3.2,3,0
16602633,59,adjective,3,461,0,bog,NA,0,soft,quiet,0,80,3.2,3,0
16602633,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,80,3.2,3,0
16602634,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,80,3.6,5,0
16602634,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,80,3.6,5,0
16602634,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,80,3.6,5,0
16602634,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,80,3.6,5,0
16602634,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,80,3.6,5,0
16602634,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,80,3.6,5,0
16602634,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,80,3.6,5,0
16602634,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,80,3.6,5,0
16602634,9,concrete_noun,6,220,2,oileán,oilean,1,NA,NA,NA,80,3.6,5,0
16602634,10,concrete_noun,7,238,1,cathair,baile mor,0,city,city,1,80,3.6,5,0
16602634,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,80,3.6,5,0
16602634,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,80,3.6,5,0
16602634,13,concrete_noun,4,258,2,croí,croi,1,NA,NA,NA,80,3.6,5,0
16602634,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,80,3.6,5,0
16602634,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,80,3.6,5,0
16602634,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,80,3.6,5,0
16602634,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,80,3.6,5,0
16602634,18,abstract_noun,5,72,2,taobh,taobh,1,NA,NA,NA,80,3.6,5,0
16602634,19,abstract_noun,5,83,1,scéal,NA,0,story,story,1,80,3.6,5,0
16602634,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,80,3.6,5,0
16602634,21,abstract_noun,4,85,2,saol,saol,1,NA,NA,NA,80,3.6,5,0
16602634,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,80,3.6,5,0
16602634,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,80,3.6,5,0
16602634,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,80,3.6,5,0
16602634,25,abstract_noun,4,127,2,aire,aire,1,NA,NA,NA,80,3.6,5,0
16602634,26,abstract_noun,5,132,1,eolas,NA,0,knowledge,knowledge,1,80,3.6,5,0
16602634,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,80,3.6,5,0
16602634,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,80,3.6,5,0
16602634,29,abstract_noun,5,381,1,gaoth,gaoaithe,0,wind,wind,1,80,3.6,5,0
16602634,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,80,3.6,5,0
16602634,31,verb,4,17,2,cuir,cuir,1,NA,NA,NA,80,3.6,5,0
16602634,32,verb,4,20,1,déan,m,0,to do,to do,1,80,3.6,5,0
16602634,33,verb,7,24,2,tabhair,tabhair,1,NA,NA,NA,80,3.6,5,0
16602634,34,verb,3,33,0,tar,NA,0,to come,to follow,0,80,3.6,5,0
16602634,35,verb,5,36,1,faigh,rug,0,to get/receive,to get,0,80,3.6,5,0
16602634,36,verb,5,41,2,téigh,imigh,0,to go,to go,1,80,3.6,5,0
16602634,37,verb,4,76,1,feic,feiceail,0,to see,to see,1,80,3.6,5,0
16602634,38,verb,4,88,0,féad,bi abalta,0,to be able to,NA,0,80,3.6,5,0
16602634,39,verb,6,101,0,éirigh,sea,0,to get up/to rise,to rise/get up,0,80,3.6,5,0
16602634,40,verb,4,119,0,iarr,freagair,0,to ask,short,0,80,3.6,5,0
16602634,41,verb,5,133,0,imigh,ag imeacht,0,to leave/go away,to go,0,80,3.6,5,0
16602634,42,verb,4,136,0,lean,lean ar aghaigh,0,to follow,to continue,0,80,3.6,5,0
16602634,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,80,3.6,5,0
16602634,44,verb,5,163,1,siúil,ag suil,0,to walk,walk,0,80,3.6,5,0
16602634,45,verb,7,203,2,tosaigh,tosnaigh,0,to start,start,0,80,3.6,5,0
16602634,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,3.6,5,0
16602634,47,adjective,2,98,2,te,te,1,NA,NA,NA,80,3.6,5,0
16602634,48,adjective,2,121,1,óg,NA,0,young,young,1,80,3.6,5,0
16602634,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,80,3.6,5,0
16602634,50,adjective,3,154,1,ard,NA,0,tall/high,high,0,80,3.6,5,0
16602634,51,adjective,6,212,NA,iomlán,lan,0,full,amount,0,80,3.6,5,0
16602634,52,adjective,4,305,1,fíor,fearr,0,true,true,1,80,3.6,5,0
16602634,53,adjective,5,315,2,gearr,gearr,1,NA,NA,NA,80,3.6,5,0
16602634,54,adjective,6,339,2,láidir,laidir,1,NA,NA,NA,80,3.6,5,0
16602634,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,80,3.6,5,0
16602634,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,80,3.6,5,0
16602634,57,adjective,7,407,1,iontach,is fearr,0,great,great,1,80,3.6,5,0
16602634,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,80,3.6,5,0
16602634,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,80,3.6,5,0
16602634,60,adjective,4,706,2,sean,sean,1,NA,NA,NA,80,3.6,5,0
16605479,1,concrete_noun,5,79,2,teach,teacht,0,house,house,1,NA,1.8,2.75,0
16605479,2,concrete_noun,4,92,2,bean,Bean,1,NA,NA,NA,NA,1.8,2.75,0
16605479,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,NA,1.8,2.75,0
16605479,4,concrete_noun,7,139,2,leabhar,labhair,0,book,book,1,NA,1.8,2.75,0
16605479,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,NA,1.8,2.75,0
16605479,6,concrete_noun,7,157,1,airgead,arigid,0,money,money,1,NA,1.8,2.75,0
16605479,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,NA,1.8,2.75,0
16605479,8,concrete_noun,5,217,1,uisce,Óg,0,water,water,1,NA,1.8,2.75,0
16605479,9,concrete_noun,6,220,1,oileán,ioleá,0,island,island,1,NA,1.8,2.75,0
16605479,10,concrete_noun,7,238,2,cathair,cathair,1,NA,NA,NA,NA,1.8,2.75,0
16605479,11,concrete_noun,5,243,2,doras,dorad,0,door,door,1,NA,1.8,2.75,0
16605479,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,NA,1.8,2.75,0
16605479,13,concrete_noun,4,258,2,croí,croí,1,NA,NA,NA,NA,1.8,2.75,0
16605479,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,NA,1.8,2.75,0
16605479,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,NA,1.8,2.75,0
16605479,16,abstract_noun,6,39,2,bliain,blíain,0,year,year,1,NA,1.8,2.75,0
16605479,17,abstract_noun,2,59,2,lá,Lá,1,NA,NA,NA,NA,1.8,2.75,0
16605479,18,abstract_noun,5,72,0,taobh,NA,0,side (noun),to come,0,NA,1.8,2.75,0
16605479,19,abstract_noun,5,83,2,scéal,sceál,0,story,storey,0,NA,1.8,2.75,0
16605479,20,abstract_noun,3,84,2,tír,tír,1,NA,NA,NA,NA,1.8,2.75,0
16605479,21,abstract_noun,4,85,2,saol,saol,1,NA,NA,NA,NA,1.8,2.75,0
16605479,22,abstract_noun,5,89,NA,ceist,ce,0,question (noun),question,0,NA,1.8,2.75,0
16605479,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,NA,1.8,2.75,0
16605479,24,abstract_noun,5,126,0,oíche,an nocte,0,night,evening,0,NA,1.8,2.75,0
16605479,25,abstract_noun,4,127,0,aire,curim,0,care/attention,NA,0,NA,1.8,2.75,0
16605479,26,abstract_noun,5,132,2,eolas,eolad,0,knowledge,knowledge,1,NA,1.8,2.75,0
16605479,27,abstract_noun,9,142,1,seachtain,seachtna,0,week,week,1,NA,1.8,2.75,0
16605479,28,abstract_noun,6,278,2,aimsir,aimsir,1,NA,NA,NA,NA,1.8,2.75,0
16605479,29,abstract_noun,5,381,2,gaoth,gaoth,1,NA,NA,NA,NA,1.8,2.75,0
16605479,30,abstract_noun,4,456,2,dath,dath,1,NA,NA,NA,NA,1.8,2.75,0
16605479,31,verb,4,17,1,cuir,chuair ar an,0,to put,put,0,NA,1.8,2.75,0
16605479,32,verb,4,20,1,déan,rinne,0,to do,to do,1,NA,1.8,2.75,0
16605479,33,verb,7,24,2,tabhair,Tabhair,1,NA,NA,NA,NA,1.8,2.75,0
16605479,34,verb,3,33,0,tar,le t,0,to come,tall,0,NA,1.8,2.75,0
16605479,35,verb,5,36,1,faigh,Fuair,0,to get/receive,get,0,NA,1.8,2.75,0
16605479,36,verb,5,41,1,téigh,ag dul,0,to go,go,0,NA,1.8,2.75,0
16605479,37,verb,4,76,NA,feic,feach,0,to see,look,0,NA,1.8,2.75,0
16605479,38,verb,4,88,0,féad,NA,0,to be able to,calm,0,NA,1.8,2.75,0
16605479,39,verb,6,101,2,éirigh,Eiri,0,to get up/to rise,het up,0,NA,1.8,2.75,0
16605479,40,verb,4,119,0,iarr,NA,0,to ask,NA,0,NA,1.8,2.75,0
16605479,41,verb,5,133,NA,imigh,Fag,0,to leave/go away,play,0,NA,1.8,2.75,0
16605479,42,verb,4,136,2,lean,lean,1,NA,NA,NA,NA,1.8,2.75,0
16605479,43,verb,7,140,1,scríobh,ag scriobh,0,to write,write,0,NA,1.8,2.75,0
16605479,44,verb,5,163,1,siúil,ag siúl,0,to walk,walk,0,NA,1.8,2.75,0
16605479,45,verb,7,203,0,tosaigh,t,0,to start,put,0,NA,1.8,2.75,0
16605479,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,NA,1.8,2.75,0
16605479,47,adjective,2,98,2,te,teé,0,hot,hot,1,NA,1.8,2.75,0
16605479,48,adjective,2,121,2,óg,o,0,young,young,1,NA,1.8,2.75,0
16605479,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,NA,1.8,2.75,0
16605479,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,NA,1.8,2.75,0
16605479,51,adjective,6,212,0,iomlán,NA,0,full,NA,0,NA,1.8,2.75,0
16605479,52,adjective,4,305,2,fíor,fior,0,true,true,1,NA,1.8,2.75,0
16605479,53,adjective,5,315,0,gearr,NA,0,short,s,0,NA,1.8,2.75,0
16605479,54,adjective,6,339,0,láidir,l,0,strong,NA,0,NA,1.8,2.75,0
16605479,55,adjective,3,364,2,beo,beo,1,NA,NA,NA,NA,1.8,2.75,0
16605479,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,NA,1.8,2.75,0
16605479,57,adjective,7,407,1,iontach,go hiont,0,great,great,1,NA,1.8,2.75,0
16605479,58,adjective,4,432,2,glan,glan,1,NA,NA,NA,NA,1.8,2.75,0
16605479,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,NA,1.8,2.75,0
16605479,60,adjective,4,706,2,sean,Sean,1,NA,NA,NA,NA,1.8,2.75,0
16605480,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,80,2,2.75,1
16605480,2,concrete_noun,4,92,2,bean,bean,1,NA,NA,NA,80,2,2.75,1
16605480,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,80,2,2.75,1
16605480,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,80,2,2.75,1
16605480,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,80,2,2.75,1
16605480,6,concrete_noun,7,157,1,airgead,earagid,0,money,money,1,80,2,2.75,1
16605480,7,concrete_noun,4,158,2,béal,beal,1,NA,NA,NA,80,2,2.75,1
16605480,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,80,2,2.75,1
16605480,9,concrete_noun,6,220,1,oileán,scanlan,0,island,island,1,80,2,2.75,1
16605480,10,concrete_noun,7,238,1,cathair,bealach,0,city,city,1,80,2,2.75,1
16605480,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,80,2,2.75,1
16605480,12,concrete_noun,3,249,2,cos,cos,1,NA,NA,NA,80,2,2.75,1
16605480,13,concrete_noun,4,258,1,croí,NA,0,heart,heart,1,80,2,2.75,1
16605480,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,80,2,2.75,1
16605480,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,80,2,2.75,1
16605480,16,abstract_noun,6,39,2,bliain,bliana,0,year,year,1,80,2,2.75,1
16605480,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,80,2,2.75,1
16605480,18,abstract_noun,5,72,NA,taobh,aice,0,side (noun),side,0,80,2,2.75,1
16605480,19,abstract_noun,5,83,2,scéal,sceil,0,story,story,1,80,2,2.75,1
16605480,20,abstract_noun,3,84,1,tír,NA,0,country,country,1,80,2,2.75,1
16605480,21,abstract_noun,4,85,0,saol,NA,0,lifetime,to go away,0,80,2,2.75,1
16605480,22,abstract_noun,5,89,0,ceist,NA,0,question (noun),question,0,80,2,2.75,1
16605480,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,80,2,2.75,1
16605480,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,80,2,2.75,1
16605480,25,abstract_noun,4,127,1,aire,tabhar,0,care/attention,care,0,80,2,2.75,1
16605480,26,abstract_noun,5,132,0,eolas,NA,0,knowledge,light,0,80,2,2.75,1
16605480,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,80,2,2.75,1
16605480,28,abstract_noun,6,278,1,aimsir,NA,0,weather,weather,1,80,2,2.75,1
16605480,29,abstract_noun,5,381,1,gaoth,NA,0,wind,wind,1,80,2,2.75,1
16605480,30,abstract_noun,4,456,1,dath,glas,0,colour,colour,1,80,2,2.75,1
16605480,31,verb,4,17,1,cuir,NA,0,to put,to put,1,80,2,2.75,1
16605480,32,verb,4,20,1,déan,NA,0,to do,to do,1,80,2,2.75,1
16605480,33,verb,7,24,1,tabhair,ta,0,to give/grant,to give,0,80,2,2.75,1
16605480,34,verb,3,33,1,tar,thanigh,0,to come,come,0,80,2,2.75,1
16605480,35,verb,5,36,0,faigh,NA,0,to get/receive,to find,0,80,2,2.75,1
16605480,36,verb,5,41,0,téigh,rachaigh,0,to go,to take,0,80,2,2.75,1
16605480,37,verb,4,76,NA,feic,feach,0,to see,to look,0,80,2,2.75,1
16605480,38,verb,4,88,0,féad,abalta,0,to be able to,NA,0,80,2,2.75,1
16605480,39,verb,6,101,1,éirigh,NA,0,to get up/to rise,to get up,0,80,2,2.75,1
16605480,40,verb,4,119,0,iarr,NA,0,to ask,side,0,80,2,2.75,1
16605480,41,verb,5,133,0,imigh,NA,0,to leave/go away,to go,0,80,2,2.75,1
16605480,42,verb,4,136,0,lean,NA,0,to follow,thin,0,80,2,2.75,1
16605480,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,80,2,2.75,1
16605480,44,verb,5,163,0,siúil,cosaigh,0,to walk,above,0,80,2,2.75,1
16605480,45,verb,7,203,0,tosaigh,NA,0,to start,to come,0,80,2,2.75,1
16605480,46,adjective,5,80,2,ceart,ceart,1,NA,NA,NA,80,2,2.75,1
16605480,47,adjective,2,98,2,te,te,1,NA,NA,NA,80,2,2.75,1
16605480,48,adjective,2,121,1,óg,NA,0,young,young,1,80,2,2.75,1
16605480,49,adjective,4,137,1,fada,NA,0,long,long,1,80,2,2.75,1
16605480,50,adjective,3,154,2,ard,ard,1,NA,NA,NA,80,2,2.75,1
16605480,51,adjective,6,212,NA,iomlán,Lan,0,full,island,0,80,2,2.75,1
16605480,52,adjective,4,305,2,fíor,fiar,0,true,true,1,80,2,2.75,1
16605480,53,adjective,5,315,0,gearr,NA,0,short,NA,0,80,2,2.75,1
16605480,54,adjective,6,339,0,láidir,NA,0,strong,large,0,80,2,2.75,1
16605480,55,adjective,3,364,1,beo,beatha,0,alive,alive,1,80,2,2.75,1
16605480,56,adjective,5,370,1,bocht,NA,0,poor,poor,1,80,2,2.75,1
16605480,57,adjective,7,407,0,iontach,ana mhaith,0,great,wonderful,0,80,2,2.75,1
16605480,58,adjective,4,432,1,glan,NA,0,clean,clean,1,80,2,2.75,1
16605480,59,adjective,3,461,0,bog,NA,0,soft,small,0,80,2,2.75,1
16605480,60,adjective,4,706,1,sean,NA,0,old,old,1,80,2,2.75,1
16605481,1,concrete_noun,5,79,2,teach,teach,1,NA,NA,NA,65,1.8,2.25,0
16605481,2,concrete_noun,4,92,1,bean,mna,0,woman,wonan,0,65,1.8,2.25,0
16605481,3,concrete_noun,5,107,2,scoil,scoil,1,NA,NA,NA,65,1.8,2.25,0
16605481,4,concrete_noun,7,139,2,leabhar,leabhar,1,NA,NA,NA,65,1.8,2.25,0
16605481,5,concrete_noun,4,144,2,lámh,lamh,1,NA,NA,NA,65,1.8,2.25,0
16605481,6,concrete_noun,7,157,2,airgead,airgead,1,NA,NA,NA,65,1.8,2.25,0
16605481,7,concrete_noun,4,158,1,béal,NA,0,mouth,mouth,1,65,1.8,2.25,0
16605481,8,concrete_noun,5,217,2,uisce,uisce,1,NA,NA,NA,65,1.8,2.25,0
16605481,9,concrete_noun,6,220,2,oileán,oilean,1,NA,NA,NA,65,1.8,2.25,0
16605481,10,concrete_noun,7,238,1,cathair,NA,0,city,city,1,65,1.8,2.25,0
16605481,11,concrete_noun,5,243,2,doras,doras,1,NA,NA,NA,65,1.8,2.25,0
16605481,12,concrete_noun,3,249,2,cos,cois,0,leg,leg,1,65,1.8,2.25,0
16605481,13,concrete_noun,4,258,2,croí,chroi,0,heart,heart,1,65,1.8,2.25,0
16605481,14,concrete_noun,9,310,2,múinteoir,muinteoir,1,NA,NA,NA,65,1.8,2.25,0
16605481,15,concrete_noun,3,384,2,bia,bia,1,NA,NA,NA,65,1.8,2.25,0
16605481,16,abstract_noun,6,39,2,bliain,bliain,1,NA,NA,NA,65,1.8,2.25,0
16605481,17,abstract_noun,2,59,2,lá,la,1,NA,NA,NA,65,1.8,2.25,0
16605481,18,abstract_noun,5,72,0,taobh,NA,0,side (noun),side,0,65,1.8,2.25,0
16605481,19,abstract_noun,5,83,2,scéal,sceal,1,NA,NA,NA,65,1.8,2.25,0
16605481,20,abstract_noun,3,84,2,tír,tir,1,NA,NA,NA,65,1.8,2.25,0
16605481,21,abstract_noun,4,85,1,saol,aois,0,lifetime,lifetime,1,65,1.8,2.25,0
16605481,22,abstract_noun,5,89,2,ceist,ceist,1,NA,NA,NA,65,1.8,2.25,0
16605481,23,abstract_noun,6,115,2,teanga,teanga,1,NA,NA,NA,65,1.8,2.25,0
16605481,24,abstract_noun,5,126,2,oíche,oiche,1,NA,NA,NA,65,1.8,2.25,0
16605481,25,abstract_noun,4,127,1,aire,curamach,0,care/attention,care,0,65,1.8,2.25,0
16605481,26,abstract_noun,5,132,1,eolas,NA,0,knowledge,knowledge,1,65,1.8,2.25,0
16605481,27,abstract_noun,9,142,2,seachtain,seachtain,1,NA,NA,NA,65,1.8,2.25,0
16605481,28,abstract_noun,6,278,1,aimsir,sea,0,weather,weather,1,65,1.8,2.25,0
16605481,29,abstract_noun,5,381,1,gaoth,NA,0,wind,wind,1,65,1.8,2.25,0
16605481,30,abstract_noun,4,456,1,dath,NA,0,colour,colour,1,65,1.8,2.25,0
16605481,31,verb,4,17,1,cuir,NA,0,to put,put,0,65,1.8,2.25,0
16605481,32,verb,4,20,1,déan,NA,0,to do,do,0,65,1.8,2.25,0
16605481,33,verb,7,24,1,tabhair,thug,0,to give/grant,give,0,65,1.8,2.25,0
16605481,34,verb,3,33,1,tar,tioca,0,to come,cone,0,65,1.8,2.25,0
16605481,35,verb,5,36,0,faigh,NA,0,to get/receive,stay,0,65,1.8,2.25,0
16605481,36,verb,5,41,0,téigh,ag dul,0,to go,take,0,65,1.8,2.25,0
16605481,37,verb,4,76,1,feic,feach,0,to see,see,0,65,1.8,2.25,0
16605481,38,verb,4,88,0,féad,abalts,0,to be able to,NA,0,65,1.8,2.25,0
16605481,39,verb,6,101,1,éirigh,NA,0,to get up/to rise,rise,0,65,1.8,2.25,0
16605481,40,verb,4,119,0,iarr,NA,0,to ask,side,0,65,1.8,2.25,0
16605481,41,verb,5,133,1,imigh,NA,0,to leave/go away,go away,0,65,1.8,2.25,0
16605481,42,verb,4,136,0,lean,NA,0,to follow,NA,0,65,1.8,2.25,0
16605481,43,verb,7,140,2,scríobh,scriobh,1,NA,NA,NA,65,1.8,2.25,0
16605481,44,verb,5,163,2,siúil,suil,0,to walk,walk,0,65,1.8,2.25,0
16605481,45,verb,7,203,0,tosaigh,NA,0,to start,cone,0,65,1.8,2.25,0
16605481,46,adjective,5,80,1,ceart,NA,0,correct,correct,1,65,1.8,2.25,0
16605481,47,adjective,2,98,2,te,te,1,NA,NA,NA,65,1.8,2.25,0
16605481,48,adjective,2,121,2,óg,of,0,young,young,1,65,1.8,2.25,0
16605481,49,adjective,4,137,2,fada,fada,1,NA,NA,NA,65,1.8,2.25,0
16605481,50,adjective,3,154,1,ard,NA,0,tall/high,tall,0,65,1.8,2.25,0
16605481,51,adjective,6,212,0,iomlán,NA,0,full,big,0,65,1.8,2.25,0
16605481,52,adjective,4,305,1,fíor,ceart,0,true,trye,0,65,1.8,2.25,0
16605481,53,adjective,5,315,NA,gearr,beag,0,short,NA,0,65,1.8,2.25,0
16605481,54,adjective,6,339,1,láidir,lar,0,strong,strong,1,65,1.8,2.25,0
16605481,55,adjective,3,364,1,beo,NA,0,alive,alive,1,65,1.8,2.25,0
16605481,56,adjective,5,370,2,bocht,bocht,1,NA,NA,NA,65,1.8,2.25,0
16605481,57,adjective,7,407,0,iontach,an m,0,great,lovely,0,65,1.8,2.25,0
16605481,58,adjective,4,432,1,glan,NA,0,clean,clean,1,65,1.8,2.25,0
16605481,59,adjective,3,461,2,bog,bog,1,NA,NA,NA,65,1.8,2.25,0
16605481,60,adjective,4,706,1,sean,NA,0,old,old,1,65,1.8,2.25,0
16607208,1,concrete_noun,5,79,2,teach,teach,1,house,house,1,80,2.6,4,0
16607208,2,concrete_noun,4,92,2,bean,bean,1,woman,woman,1,80,2.6,4,0
16607208,3,concrete_noun,5,107,2,scoil,scoil,0,school,school,1,80,2.6,4,0
16607208,4,concrete_noun,7,139,2,leabhar,leabhar,0,book,book,0,80,2.6,4,0
16607208,5,concrete_noun,4,144,2,lámh,lámh,0,hand,hand,1,80,2.6,4,0
16607208,6,concrete_noun,7,157,2,airgead,airgead,0,money,money,1,80,2.6,4,0
16607208,7,concrete_noun,4,158,2,béal,béal,0,mouth,mouth,1,80,2.6,4,0
16607208,8,concrete_noun,5,217,2,uisce,uisce,1,water,water,1,80,2.6,4,0
16607208,9,concrete_noun,6,220,2,oileán,oileáin,0,island,Island,1,80,2.6,4,0
16607208,10,concrete_noun,7,238,2,cathair,cathair,0,city,city,1,80,2.6,4,0
16607208,11,concrete_noun,5,243,2,doras,doras,1,door,door,1,80,2.6,4,0
16607208,12,concrete_noun,3,249,2,cos,cos,1,leg,leg,1,80,2.6,4,0
16607208,13,concrete_noun,4,258,2,croí,croí,0,heart,heart,1,80,2.6,4,0
16607208,14,concrete_noun,9,310,2,múinteoir,múinteoir,0,teacher,teacher,1,80,2.6,4,0
16607208,15,concrete_noun,3,384,2,bia,bia,1,food,food,1,80,2.6,4,0
16607208,16,abstract_noun,6,39,2,bliain,blian,0,year,year,1,80,2.6,4,0
16607208,17,abstract_noun,2,59,2,lá,lá,0,day,day,1,80,2.6,4,0
16607208,18,abstract_noun,5,72,2,taobh,taobh,1,side (noun),side,0,80,2.6,4,0
16607208,19,abstract_noun,5,83,2,scéal,scéal,0,story,story,1,80,2.6,4,0
16607208,20,abstract_noun,3,84,2,tír,tír,0,country,country,1,80,2.6,4,0
16607208,21,abstract_noun,4,85,NA,saol,an saol,0,lifetime,life,0,80,2.6,4,0
16607208,22,abstract_noun,5,89,0,ceist,freagra,0,question (noun),question,0,80,2.6,4,0
16607208,23,abstract_noun,6,115,2,teanga,teanga,1,language,language,1,80,2.6,4,0
16607208,24,abstract_noun,5,126,2,oíche,oíche,0,night,night,1,80,2.6,4,0
16607208,25,abstract_noun,4,127,2,aire,aire,1,care/attention,care,0,80,2.6,4,0
16607208,26,abstract_noun,5,132,2,eolas,eolas,1,knowledge,knowledge,1,80,2.6,4,0
16607208,27,abstract_noun,9,142,2,seachtain,seachtain,1,week,week,0,80,2.6,4,0
16607208,28,abstract_noun,6,278,2,aimsir,aimsir,1,weather,weather,1,80,2.6,4,0
16607208,29,abstract_noun,5,381,2,gaoth,gaoth,1,wind,wind,1,80,2.6,4,0
16607208,30,abstract_noun,4,456,2,dath,dath,1,colour,colour,0,80,2.6,4,0
16607208,31,verb,4,17,2,cuir,cuir,1,to put,to put,1,80,2.6,4,0
16607208,32,verb,4,20,2,déan,déan,0,to do,to make,0,80,2.6,4,0
16607208,33,verb,7,24,2,tabhair,tabhair,1,to give/grant,to give,0,80,2.6,4,0
16607208,34,verb,3,33,2,tar,tag,0,to come,to come,1,80,2.6,4,0
16607208,35,verb,5,36,2,faigh,faigh,1,to get/receive,to get,0,80,2.6,4,0
16607208,36,verb,5,41,1,téigh,té,0,to go,to go,1,80,2.6,4,0
16607208,37,verb,4,76,2,feic,feic,1,to see,to see,1,80,2.6,4,0
16607208,38,verb,4,88,0,féad,bheith in ann,0,to be able to,to whistle,0,80,2.6,4,0
16607208,39,verb,6,101,2,éirigh,éirigh,0,to get up/to rise,to get up,0,80,2.6,4,0
16607208,40,verb,4,119,1,iarr,freagar,0,to ask,to ask,1,80,2.6,4,0
16607208,41,verb,5,133,NA,imigh,fág,0,to leave/go away,to go,0,80,2.6,4,0
16607208,42,verb,4,136,2,lean,lean,0,to follow,to follow,1,80,2.6,4,0
16607208,43,verb,7,140,2,scríobh,scríobh,0,to write,to write,1,80,2.6,4,0
