Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Context,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: English,Spreadsheet: Irish,Spreadsheet: Irish_Stripped,Spreadsheet: display,Spreadsheet: randomise_trials,Store: progress,Store: test_progress
98,1788880635084,08/09/2026 15:17:15,1788880635084,1,08/09/2026 16:17:15,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,46,Trial,Trial,3yj36p,1,continue,,,2263.4999999940337,2258.2999999999884,2263.4999999940337,2263.4999999940337,2258.2999999999884,2263.4999999940337,0,0,0,,Click To Continue,Continue Button,3,object-17,school,scoil,scoil,Trial,1,,
99,1788880635087,08/09/2026 15:17:15,1788880635087,1,08/09/2026 16:17:15,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,46,Trial,Trial,3yj36p,1,response,scoil,,1183.2999999999884,2258.2999999999884,2266.5999999999767,1183.2999999999884,2258.2999999999884,2266.5999999999767,1,1083.2999999999884,0,,Text Entry,Response,2,object-16,school,scoil,scoil,Trial,1,,
100,1788880637726,08/09/2026 15:17:17,1788880637726,1,08/09/2026 16:17:17,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,47,Trial,Trial,3yj36p,1,continue,,,2646.799999988085,2642,2646.799999988085,2646.799999988085,2642,2646.799999988085,0,0,0,,Click To Continue,Continue Button,3,object-17,door,doras,doras,Trial,1,,
101,1788880637726,08/09/2026 15:17:17,1788880637726,1,08/09/2026 16:17:17,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,47,Trial,Trial,3yj36p,1,response,doras,,1074.300000000003,2642,2647.5000000059663,1074.300000000003,2642,2647.5000000059663,1,1573.2000000059634,0,,Text Entry,Response,2,object-16,door,doras,doras,Trial,1,,
102,1788880641626,08/09/2026 15:17:21,1788880641626,1,08/09/2026 16:17:21,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,48,Trial,Trial,3yj36p,1,continue,,,3904.6999999940454,3898.7000000000116,3904.6999999940454,3904.6999999940454,3898.7000000000116,3904.6999999940454,0,0,0,,Click To Continue,Continue Button,3,object-17,alive,beo,beo,Trial,1,,
103,1788880641626,08/09/2026 15:17:21,1788880641626,1,08/09/2026 16:17:21,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,48,Trial,Trial,3yj36p,1,response,saor,,1391.4000000000087,3898.7000000000116,3905.1999999940454,1391.4000000000087,3898.7000000000116,3905.1999999940454,0,2513.7999999940366,0,,Text Entry,Response,2,object-16,alive,beo,beo,Trial,1,,
104,1788880643347,08/09/2026 15:17:23,1788880643347,1,08/09/2026 16:17:23,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,49,Trial,Trial,3yj36p,1,continue,,,1726.8999999999942,1720.5,1726.8999999999942,1726.8999999999942,1720.5,1726.8999999999942,0,0,0,,Click To Continue,Continue Button,3,object-17,question (noun),ceist,ceist,Trial,1,,
105,1788880643347,08/09/2026 15:17:23,1788880643347,1,08/09/2026 16:17:23,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,49,Trial,Trial,3yj36p,1,response,ceist,,886.1999999999971,1720.5,1727.3999999999942,886.1999999999971,1720.5,1727.3999999999942,1,841.1999999999971,0,,Text Entry,Response,2,object-16,question (noun),ceist,ceist,Trial,1,,
106,1788880645847,08/09/2026 15:17:25,1788880645847,1,08/09/2026 16:17:25,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,50,Trial,Trial,3yj36p,1,continue,,,2506.5999999880733,2499.899999999994,2506.5999999880733,2506.5999999880733,2499.899999999994,2506.5999999880733,0,0,0,,Click To Continue,Continue Button,3,object-17,to ask,iarr,iarr,Trial,1,,
107,1788880645849,08/09/2026 15:17:25,1788880645849,1,08/09/2026 16:17:25,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,50,Trial,Trial,3yj36p,1,response,ceist,,1674.5999999999913,2499.899999999994,2508.199999999997,1674.5999999999913,2499.899999999994,2508.199999999997,0,833.6000000000058,0,,Text Entry,Response,2,object-16,to ask,iarr,iarr,Trial,1,,
108,1788880648063,08/09/2026 15:17:28,1788880648063,1,08/09/2026 16:17:28,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,51,Trial,Trial,3yj36p,1,continue,,,2223.0999999940395,2217.600000000006,2223.0999999940395,2223.0999999940395,2217.600000000006,2223.0999999940395,0,0,0,,Click To Continue,Continue Button,3,object-17,year,bliain,bliain,Trial,1,,
109,1788880648064,08/09/2026 15:17:28,1788880648064,1,08/09/2026 16:17:28,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,51,Trial,Trial,3yj36p,1,response,blian,,1309.7000000000116,2217.600000000006,2223.699999988079,1309.7000000000116,2217.600000000006,2223.699999988079,0,913.9999999880674,0,,Text Entry,Response,2,object-16,year,bliain,bliain,Trial,1,,
110,1788880649139,08/09/2026 15:17:29,1788880649139,1,08/09/2026 16:17:29,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,52,Trial,Trial,3yj36p,1,continue,,,1080.8000000059546,1074.7999999999884,1080.8000000059546,1080.8000000059546,1074.7999999999884,1080.8000000059546,0,0,0,,Click To Continue,Continue Button,3,object-17,to give/grant,tabhair,tabhair,Trial,1,,
111,1788880649139,08/09/2026 15:17:29,1788880649139,1,08/09/2026 16:17:29,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,52,Trial,Trial,3yj36p,1,response,,,1081.5999999880733,1074.7999999999884,1081.5999999880733,1081.5999999880733,1074.7999999999884,1081.5999999880733,0,0,0,,Text Entry,Response,2,object-16,to give/grant,tabhair,tabhair,Trial,1,,
112,1788880652022,08/09/2026 15:17:32,1788880652022,1,08/09/2026 16:17:32,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,53,Trial,Trial,3yj36p,1,continue,,,2889.600000000006,2883.600000000006,2889.600000000006,2889.600000000006,2883.600000000006,2889.600000000006,0,0,0,,Click To Continue,Continue Button,3,object-17,weather,aimsir,aimsir,Trial,1,,
113,1788880652022,08/09/2026 15:17:32,1788880652022,1,08/09/2026 16:17:32,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,53,Trial,Trial,3yj36p,1,response,aimsir,,1207.7000000000116,2883.600000000006,2890.100000000006,1207.7000000000116,2883.600000000006,2890.100000000006,1,1682.3999999999942,0,,Text Entry,Response,2,object-16,weather,aimsir,aimsir,Trial,1,,
114,1788880653868,08/09/2026 15:17:33,1788880653868,1,08/09/2026 16:17:33,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,54,Trial,Trial,3yj36p,1,continue,,,1851.699999988079,1845.5,1851.699999988079,1851.699999988079,1845.5,1851.699999988079,0,0,0,,Click To Continue,Continue Button,3,object-17,to do,déan,dean,Trial,1,,
115,1788880653868,08/09/2026 15:17:33,1788880653868,1,08/09/2026 16:17:33,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,54,Trial,Trial,3yj36p,1,response,dean,,1303.2000000000116,1845.5,1852.4000000059605,1303.2000000000116,1845.5,1852.4000000059605,1,549.2000000059488,0,,Text Entry,Response,2,object-16,to do,déan,dean,Trial,1,,
116,1788880656587,08/09/2026 15:17:36,1788880656587,1,08/09/2026 16:17:36,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,55,Trial,Trial,3yj36p,1,continue,,,2726.199999988079,2721.2000000000116,2726.199999988079,2726.199999988079,2721.2000000000116,2726.199999988079,0,0,0,,Click To Continue,Continue Button,3,object-17,great,iontach,iontach,Trial,1,,
117,1788880656589,08/09/2026 15:17:36,1788880656589,1,08/09/2026 16:17:36,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,55,Trial,Trial,3yj36p,1,response,iontach,,1527.2999999999884,2721.2000000000116,2728.0999999940395,1527.2999999999884,2721.2000000000116,2728.0999999940395,1,1200.7999999940512,0,,Text Entry,Response,2,object-16,great,iontach,iontach,Trial,1,,
118,1788880659064,08/09/2026 15:17:39,1788880659064,1,08/09/2026 16:17:39,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,56,Trial,Trial,3yj36p,1,continue,,,2480.700000005949,2474.5,2480.700000005949,2480.700000005949,2474.5,2480.700000005949,0,0,0,,Click To Continue,Continue Button,3,object-17,old,sean,sean,Trial,1,,
119,1788880659064,08/09/2026 15:17:39,1788880659064,1,08/09/2026 16:17:39,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,56,Trial,Trial,3yj36p,1,response,sean,,1291.3999999999942,2474.5,2481.399999994028,1291.3999999999942,2474.5,2481.399999994028,1,1189.9999999940337,0,,Text Entry,Response,2,object-16,old,sean,sean,Trial,1,,
120,1788880660309,08/09/2026 15:17:40,1788880660309,1,08/09/2026 16:17:40,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,57,Trial,Trial,3yj36p,1,continue,,,1251.7999999999884,1245.3999999999942,1251.7999999999884,1251.7999999999884,1245.3999999999942,1251.7999999999884,0,0,0,,Click To Continue,Continue Button,3,object-17,to get up/to rise,éirigh,eirigh,Trial,1,,
121,1788880660309,08/09/2026 15:17:40,1788880660309,1,08/09/2026 16:17:40,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,57,Trial,Trial,3yj36p,1,response,,,1252.399999994028,1245.3999999999942,1252.399999994028,1252.399999994028,1245.3999999999942,1252.399999994028,0,0,0,,Text Entry,Response,2,object-16,to get up/to rise,éirigh,eirigh,Trial,1,,
122,1788880662076,08/09/2026 15:17:42,1788880662076,1,08/09/2026 16:17:42,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,58,Trial,Trial,3yj36p,1,continue,,,1772.9999999940337,1766.6000000000058,1772.9999999940337,1772.9999999940337,1766.6000000000058,1772.9999999940337,0,0,0,,Click To Continue,Continue Button,3,object-17,story,scéal,sceal,Trial,1,,
123,1788880662076,08/09/2026 15:17:42,1788880662076,1,08/09/2026 16:17:42,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,58,Trial,Trial,3yj36p,1,response,sceal,,875,1766.6000000000058,1773.5999999880733,875,1766.6000000000058,1773.5999999880733,1,898.5999999880733,0,,Text Entry,Response,2,object-16,story,scéal,sceal,Trial,1,,
124,1788880665168,08/09/2026 15:17:45,1788880665168,1,08/09/2026 16:17:45,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,59,Trial,Trial,3yj36p,1,continue,,,3098.399999994028,3092.5,3098.399999994028,3098.399999994028,3092.5,3098.399999994028,0,0,0,,Click To Continue,Continue Button,3,object-17,to start,tosaigh,tosaigh,Trial,1,,
125,1788880665168,08/09/2026 15:17:45,1788880665168,1,08/09/2026 16:17:45,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,59,Trial,Trial,3yj36p,1,response,tar,,2308.399999999994,3092.5,3098.899999994028,2308.399999999994,3092.5,3098.899999994028,0,790.4999999940337,0,,Text Entry,Response,2,object-16,to start,tosaigh,tosaigh,Trial,1,,
126,1788880667642,08/09/2026 15:17:47,1788880667642,1,08/09/2026 16:17:47,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,60,Trial,Trial,3yj36p,1,continue,,,2480.6000000119093,2475.0999999999767,2480.6000000119093,2480.6000000119093,2475.0999999999767,2480.6000000119093,0,0,0,,Click To Continue,Continue Button,3,object-17,city,cathair,cathair,Trial,1,,
127,1788880667646,08/09/2026 15:17:47,1788880667646,1,08/09/2026 16:17:47,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,60,Trial,Trial,3yj36p,1,response,cathair,,924.1999999999825,2475.0999999999767,2483.1999999999534,924.1999999999825,2475.0999999999767,2483.1999999999534,1,1558.999999999971,0,,Text Entry,Response,2,object-16,city,cathair,cathair,Trial,1,,
128,1788880667647,08/09/2026 15:17:47,1788880667647,1,08/09/2026 16:17:47,279099,23,task-3js1,,58116460,,16586393,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 152.0.0.0,1728x1117,1245x873,,,0,Recall Trial Round 1,14,recall_round_1,recall_round_1,,,,,,info,END,,,,150980,,,,0,,,,,,,,,,,,,,
END OF FILE
